CSID,CaseMasterID,csdate,cstype,PolicePersonID
885,4448,2023-01-03,A,138
886,4454,2026-07-29,A,193
887,4470,2023-05-21,A,423
888,4474,2024-12-23,A,192
889,4477,2020-06-02,A,438
890,4496,2025-04-28,A,485
891,4502,2021-06-30,A,339
892,4503,2022-03-08,A,149
893,4505,2027-01-06,A,398
894,4506,2022-03-17,A,102
895,4510,2023-05-01,A,187
896,4514,2027-01-20,A,236
897,4538,2026-12-03,A,131
898,4543,2023-11-02,A,463
899,4545,2024-11-10,A,105
900,4549,2025-09-18,A,49
901,4552,2021-05-21,A,328
902,4557,2022-12-14,A,23
903,4558,2023-05-31,A,2
904,4565,2025-06-10,A,383
905,4568,2026-06-29,A,480
906,4577,2023-12-25,A,138
907,4589,2022-03-09,A,290
908,4594,2023-05-14,A,226
909,4603,2023-06-08,A,396
910,4615,2023-07-08,A,457
911,4619,2025-04-26,A,297
912,4623,2020-08-10,A,417
913,4625,2023-08-01,A,172
914,4626,2025-05-21,A,358
915,4634,2027-01-01,A,170
916,4637,2021-12-29,A,431
917,4640,2026-07-08,A,153
918,4641,2020-12-09,A,415
919,4643,2020-07-14,A,472
920,4644,2025-08-20,A,429
921,4653,2023-07-14,A,268
922,4657,2023-06-06,A,75
923,4661,2022-12-09,A,481
924,4672,2025-08-25,A,393
925,4673,2022-11-09,A,380
926,4678,2023-11-19,A,113
927,4685,2023-12-28,A,463
928,4698,2021-05-05,A,67
929,4703,2023-02-19,A,475
930,4704,2021-01-09,A,212
931,4706,2024-04-24,A,315
932,4719,2025-10-19,A,203
933,4732,2026-01-04,A,386
934,4738,2024-04-09,A,197
935,4741,2024-06-06,A,413
936,4745,2027-03-22,A,323
937,4750,2023-06-04,A,4
938,4753,2020-12-26,A,50
939,4765,2021-04-05,A,377
940,4786,2022-11-21,A,339
941,4790,2023-11-08,A,187
942,4791,2026-11-21,A,201
943,4797,2025-06-23,A,191
944,4801,2026-09-10,A,29
945,4805,2020-09-27,A,437
946,4821,2023-03-28,A,161
947,4827,2025-11-04,A,171
948,4838,2023-04-04,A,321
949,4839,2020-10-10,A,495
950,4844,2026-08-10,A,185
951,4845,2024-12-14,A,282
952,4847,2022-07-30,A,418
953,4860,2022-05-04,A,455
954,4868,2022-03-08,A,226
955,4871,2027-02-02,A,256
956,4877,2022-04-26,A,5
957,4881,2024-01-03,A,356
958,4883,2021-05-09,A,128
959,4884,2023-12-26,A,481
960,4888,2025-08-23,A,164
961,4894,2023-02-24,A,30
962,4909,2026-06-06,A,404
963,4913,2022-10-23,A,51
964,4918,2024-10-02,A,47
965,4919,2022-10-14,A,395
966,4923,2025-11-10,A,25
967,4924,2021-10-18,A,403
968,4931,2023-10-28,A,16
969,4940,2024-09-08,A,304
970,4945,2025-02-19,A,312
971,4946,2025-06-25,A,79
972,4949,2022-02-09,A,211
973,4966,2026-02-09,A,233
974,4968,2026-12-02,A,110
975,4985,2026-02-23,A,229
976,4992,2022-01-22,A,34
977,4999,2024-12-06,A,226
978,5000,2025-02-18,A,130
979,5001,2024-02-01,A,217
980,5002,2020-05-03,A,170
981,5004,2021-11-18,A,21
982,5006,2023-01-17,A,50
983,5009,2020-09-29,A,390
984,5016,2022-08-23,A,176
985,5022,2020-03-24,A,276
986,5034,2026-02-05,A,450
987,5037,2023-12-19,A,467
988,5040,2023-06-24,A,168
989,5048,2021-09-07,A,290
990,5050,2024-01-19,A,311
991,5051,2021-05-22,A,74
992,5065,2022-05-15,A,44
993,5074,2021-08-31,A,193
994,5079,2025-11-13,A,2
995,5080,2024-10-10,A,60
996,5092,2025-09-08,A,144
997,5105,2023-08-31,A,373
998,5116,2025-01-28,A,444
999,5117,2022-10-24,A,116
1000,5122,2020-05-13,A,115
1001,5125,2022-06-26,A,363
1002,5127,2026-03-23,A,201
1003,5129,2021-06-10,A,185
1004,5147,2026-06-19,A,384
1005,5154,2023-12-20,A,86
1006,5162,2022-04-14,A,490
1007,5166,2025-07-11,A,137
1008,5167,2026-01-17,A,442
1009,5179,2022-01-17,A,408
1010,5184,2023-05-10,A,92
1011,5186,2026-04-07,A,98
1012,5190,2021-01-08,A,458
1013,5191,2026-12-12,A,182
1014,5197,2027-03-24,A,341
1015,5205,2021-02-15,A,247
1016,5223,2023-01-03,A,245
1017,5226,2023-08-22,A,316
1018,5227,2022-07-18,A,208
1019,5228,2024-09-15,A,481
1020,5234,2021-07-25,A,203
1021,5237,2020-10-24,A,493
1022,5241,2023-08-16,A,384
1023,5244,2027-01-17,A,464
1024,5246,2020-12-05,A,156
1025,5252,2024-04-10,A,379
1026,5264,2020-03-11,A,120
1027,5268,2024-09-28,A,203
1028,5271,2021-03-02,A,352
1029,5274,2024-12-09,A,335
1030,5278,2024-12-14,A,313
1031,5280,2027-01-23,A,320
1032,5282,2023-03-13,A,307
1033,5283,2021-03-24,A,278
1034,5289,2026-08-23,A,351
1035,5291,2020-04-27,A,375
1036,5300,2023-09-03,A,50
1037,5302,2025-01-09,A,312
1038,5306,2022-08-03,A,21
1039,5307,2026-03-05,A,436
1040,5309,2026-10-24,A,8
1041,5313,2026-06-22,A,249
1042,5317,2020-08-10,A,352
1043,5320,2025-11-03,A,17
1044,5322,2022-02-02,A,385
1045,5323,2026-11-21,A,15
1046,5325,2026-03-19,A,149
1047,5331,2025-03-05,A,107
1048,5333,2020-05-20,A,185
1049,5338,2025-12-18,A,62
1050,5340,2025-02-27,A,223
1051,5342,2023-07-06,A,385
1052,5346,2025-02-16,A,324
1053,5353,2022-04-18,A,483
1054,5354,2021-01-20,A,69
1055,5363,2026-04-10,A,107
1056,5370,2023-10-17,A,136
1057,5374,2026-08-15,A,194
1058,5379,2025-11-23,A,214
1059,5385,2024-12-27,A,168
1060,5386,2022-07-27,A,30
1061,5399,2024-02-03,A,260
1062,5401,2023-01-28,A,359
1063,5406,2022-12-12,A,56
1064,5411,2027-02-03,A,43
1065,5420,2020-05-06,A,142
1066,5424,2024-08-10,A,235
1067,5425,2024-07-09,A,455
1068,5441,2025-10-30,A,400
1069,5442,2025-05-31,A,392
1070,5443,2021-11-10,A,426
1071,5449,2021-04-24,A,424
1072,5455,2020-06-20,A,341
1073,5456,2023-08-18,A,151
1074,5460,2026-02-06,A,172
1075,5464,2022-08-31,A,125
1076,5476,2020-04-24,A,71
1077,5480,2024-07-09,A,457
1078,5498,2024-10-30,A,325
1079,5499,2022-07-17,A,424
1080,5506,2023-06-25,A,381
1081,5510,2024-11-20,A,57
1082,5517,2025-07-29,A,297
1083,5527,2022-09-23,A,264
1084,5535,2025-12-17,A,86
1085,5551,2022-06-15,A,167
1086,5552,2024-09-05,A,324
1087,5555,2024-11-09,A,482
1088,5557,2024-08-08,A,13
1089,5562,2021-01-09,A,372
1090,5567,2026-07-28,A,421
1091,5569,2023-02-04,A,372
1092,5570,2020-04-06,A,209
1093,5575,2022-11-10,A,188
1094,5587,2023-09-13,A,246
1095,5589,2023-01-31,A,414
1096,5595,2026-09-27,A,29
1097,5599,2023-12-22,A,53
1098,5600,2020-12-17,A,125
1099,5605,2027-02-02,A,213
1100,5612,2025-06-29,A,449
1101,5613,2025-07-26,A,322
1102,5615,2020-07-29,A,420
1103,5617,2021-08-29,A,358
1104,5621,2022-11-11,A,44
1105,5624,2022-12-02,A,4
1106,5633,2023-07-03,A,372
1107,5644,2021-03-12,A,166
1108,5659,2023-05-14,A,212
1109,5662,2021-12-08,A,457
1110,5667,2023-08-12,A,112
1111,5671,2021-01-20,A,30
1112,5672,2021-02-26,A,39
1113,5677,2022-09-10,A,316
1114,5687,2023-04-14,A,235
1115,5688,2026-06-02,A,179
1116,5691,2026-04-04,A,211
1117,5694,2021-07-08,A,449
1118,5705,2022-07-10,A,118
1119,5713,2023-01-08,A,237
1120,5724,2027-01-12,A,130
1121,5729,2024-04-04,A,195
1122,5736,2023-07-12,A,476
1123,5747,2021-01-03,A,399
1124,5752,2025-10-06,A,235
1125,5756,2022-12-08,A,287
1126,5760,2022-03-20,A,273
1127,5761,2026-03-28,A,463
1128,5762,2020-12-24,A,28
1129,5763,2023-09-10,A,225
1130,5769,2025-09-09,A,262
1131,5772,2024-08-16,A,241
1132,5782,2024-01-07,A,235
1133,5792,2024-07-29,A,199
1134,5793,2022-11-07,A,237
1135,5799,2022-07-11,A,141
1136,5811,2022-12-30,A,182
1137,5815,2024-05-27,A,473
1138,5820,2027-02-18,A,500
1139,5821,2025-04-03,A,62
1140,5827,2025-01-01,A,338
1141,5828,2021-04-13,A,300
1142,5834,2022-12-18,A,353
1143,5844,2022-08-19,A,405
1144,5848,2022-02-20,A,230
1145,5863,2026-06-14,A,434
1146,5864,2025-04-16,A,391
1147,5867,2026-08-11,A,347
1148,5871,2025-04-15,A,325
1149,5900,2024-10-08,A,113
1150,5915,2023-11-12,A,200
1151,5926,2026-05-05,A,274
1152,5929,2025-11-03,A,434
1153,5936,2022-07-17,A,151
1154,5947,2025-07-13,A,256
1155,5948,2022-11-12,A,367
1156,5951,2023-08-19,A,356
1157,5957,2022-06-29,A,350
1158,5962,2023-04-29,A,320
1159,5963,2023-06-19,A,494
1160,5966,2026-02-16,A,499
1161,5971,2023-10-27,A,30
1162,5972,2020-11-17,A,500
1163,5974,2021-03-24,A,159
1164,5985,2027-01-08,A,173
1165,5987,2024-05-02,A,93
1166,6004,2021-11-28,A,228
1167,6005,2026-02-20,A,272
1168,6008,2021-01-05,A,257
1169,6011,2021-02-09,A,52
1170,6017,2023-07-20,A,134
1171,6018,2026-09-08,A,387
1172,6020,2020-06-17,A,198
1173,6021,2024-06-25,A,368
1174,6026,2023-12-15,A,128
1175,6038,2021-04-19,A,240
1176,6042,2025-12-07,A,199
1177,6045,2024-04-29,A,24
1178,6047,2020-11-22,A,79
1179,6051,2021-08-25,A,279
1180,6058,2022-12-25,A,92
1181,6061,2022-05-27,A,470
1182,6064,2024-07-19,A,315
1183,6068,2023-10-17,A,42
1184,6070,2023-07-23,A,208
1185,6072,2024-07-30,A,99
1186,6076,2025-07-04,A,22
1187,6078,2020-09-12,A,118
1188,6080,2023-03-04,A,313
1189,6084,2021-10-29,A,119
1190,6088,2022-03-11,A,457
1191,6093,2026-05-08,A,361
1192,6094,2022-10-26,A,141
1193,6102,2024-05-27,A,459
1194,6107,2020-06-27,A,463
1195,6115,2021-12-06,A,313
1196,6117,2022-07-23,A,79
1197,6128,2023-03-15,A,470
1198,6137,2022-06-21,A,272
1199,6138,2024-07-21,A,88
1200,6144,2020-09-11,A,59
1201,6145,2024-06-28,A,181
1202,6150,2024-06-27,A,111
1203,6153,2026-05-01,A,286
1204,6157,2024-06-15,A,206
1205,6159,2022-05-31,A,201
1206,6161,2022-11-01,A,23
1207,6165,2026-07-06,A,131
1208,6166,2021-01-20,A,485
1209,6171,2024-05-17,A,136
1210,6176,2020-09-26,A,83
1211,6195,2025-02-10,A,363
1212,6198,2026-12-04,A,275
1213,6200,2026-03-17,A,323
1214,6203,2024-10-17,A,338
1215,6207,2020-04-29,A,25
1216,6212,2022-07-07,A,487
1217,6220,2026-01-16,A,214
1218,6221,2025-05-22,A,299
1219,6222,2020-07-21,A,351
1220,6224,2020-06-06,A,64
1221,6225,2020-08-24,A,230
1222,6229,2020-04-21,A,39
1223,6234,2024-10-01,A,335
1224,6235,2023-09-10,A,144
1225,6245,2023-11-22,A,360
1226,6250,2025-10-07,A,421
1227,6251,2022-01-26,A,206
1228,6260,2020-05-15,A,171
1229,6261,2021-03-24,A,168
1230,6264,2023-06-06,A,186
1231,6267,2022-06-15,A,312
1232,6269,2021-05-12,A,209
1233,6271,2024-09-20,A,410
1234,6272,2021-01-19,A,57
1235,6275,2020-05-12,A,353
1236,6285,2023-05-25,A,284
1237,6292,2027-01-16,A,272
1238,6294,2026-09-03,A,298
1239,6312,2026-01-21,A,488
1240,6313,2024-02-11,A,12
1241,6319,2023-12-30,A,411
1242,6322,2023-10-07,A,476
1243,6326,2025-09-02,A,133
1244,6327,2025-07-05,A,120
1245,6331,2021-02-19,A,318
1246,6333,2023-04-08,A,76
1247,6334,2025-11-20,A,188
1248,6339,2022-08-04,A,276
1249,6346,2026-08-16,A,468
1250,6354,2025-11-26,A,56
1251,6361,2024-06-26,A,457
1252,6363,2024-12-15,A,410
1253,6370,2023-11-30,A,195
1254,6372,2022-09-17,A,209
1255,6382,2022-01-29,A,24
1256,6386,2025-12-07,A,10
1257,6387,2023-06-16,A,487
1258,6388,2027-03-02,A,177
1259,6389,2021-12-25,A,359
1260,6390,2026-08-08,A,311
1261,6391,2021-10-19,A,183
1262,6400,2025-07-31,A,7
1263,6401,2026-04-26,A,119
1264,6402,2024-05-12,A,181
1265,6416,2020-03-07,A,462
1266,6419,2024-06-18,A,19
1267,6421,2022-01-10,A,495
1268,6423,2026-08-08,A,347
1269,6424,2025-09-22,A,199
1270,6430,2025-07-09,A,412
1271,6434,2021-08-31,A,433
1272,6445,2022-02-10,A,53
1273,6453,2021-05-06,A,141
1274,6457,2021-10-05,A,456
1275,6460,2020-03-27,A,384
1276,6467,2026-11-28,A,24
1277,6471,2022-01-22,A,436
1278,6478,2025-01-13,A,342
1279,6484,2024-07-14,A,197
1280,6486,2022-10-01,A,455
1281,6490,2025-09-30,A,197
1282,6501,2023-10-20,A,401
1283,6504,2021-04-04,A,212
1284,6508,2024-07-05,A,263
1285,6515,2020-10-01,A,409
1286,6517,2024-12-26,A,88
1287,6532,2024-11-05,A,17
1288,6538,2021-12-28,A,343
1289,6541,2026-05-12,A,472
1290,6545,2020-07-21,A,486
1291,6547,2026-01-30,A,226
1292,6553,2021-06-25,A,129
1293,6555,2026-04-07,A,78
1294,6559,2025-06-06,A,156
1295,6560,2026-02-21,A,255
1296,6566,2023-08-17,A,393
1297,6569,2022-12-10,A,253
1298,6574,2022-02-07,A,470
1299,6581,2024-02-04,A,95
1300,6584,2025-04-23,A,41
1301,6587,2021-10-24,A,442
1302,6589,2026-09-25,A,282
1303,6594,2025-01-13,A,207
1304,6607,2021-01-07,A,163
1305,6608,2022-06-30,A,3
1306,6610,2025-04-13,A,337
1307,6611,2021-08-24,A,202
1308,6616,2026-03-19,A,463
1309,6619,2026-11-24,A,98
1310,6626,2023-04-02,A,197
1311,6646,2026-12-29,A,284
1312,6648,2022-12-06,A,485
1313,6662,2024-10-23,A,380
1314,6663,2025-09-06,A,140
1315,6664,2025-06-21,A,80
1316,6667,2020-05-05,A,323
1317,6669,2023-05-07,A,66
1318,6676,2020-05-08,A,195
1319,6677,2022-01-16,A,326
1320,6681,2023-11-16,A,380
1321,6687,2022-10-02,A,122
1322,6689,2026-07-07,A,328
1323,6690,2023-08-03,A,134
1324,6691,2021-11-14,A,163
1325,6694,2021-01-16,A,265
1326,6703,2024-01-28,A,181
1327,6718,2024-03-10,A,445
1328,6720,2026-07-16,A,199
1329,6726,2026-08-05,A,226
1330,6728,2025-01-26,A,426
1331,6732,2025-10-21,A,175
1332,6733,2024-11-02,A,357
1333,6734,2021-08-27,A,374
1334,6736,2021-05-01,A,302
1335,6741,2023-12-17,A,433
1336,6748,2025-02-09,A,226
1337,6752,2022-09-11,A,317
1338,6754,2021-07-20,A,204
1339,6770,2023-06-21,A,252
1340,6787,2026-05-24,A,94
1341,6795,2025-05-16,A,214
1342,6802,2021-06-28,A,331
1343,6806,2022-06-07,A,311
1344,6807,2026-11-12,A,305
1345,6811,2024-10-22,A,197
1346,6814,2023-07-15,A,25
1347,6818,2025-11-19,A,472
1348,6828,2023-01-20,A,196
1349,6829,2025-12-09,A,226
1350,6830,2025-01-13,A,497
1351,6832,2022-11-07,A,99
1352,6839,2025-04-15,A,117
1353,6853,2025-08-31,A,451
1354,6864,2022-01-23,A,90
1355,6866,2022-09-15,A,176
1356,6870,2022-05-09,A,358
1357,6877,2026-11-14,A,481
1358,6884,2020-04-15,A,429
1359,6886,2022-06-21,A,90
1360,6887,2021-09-21,A,287
1361,6888,2021-12-06,A,391
1362,6892,2025-07-16,A,337
1363,6893,2024-02-10,A,189
1364,6899,2023-11-21,A,204
1365,6900,2023-09-01,A,149
1366,6916,2020-08-06,A,140
1367,6922,2024-03-23,A,51
1368,6923,2023-04-25,A,264
1369,6927,2023-06-07,A,364
1370,6934,2020-05-01,A,66
1371,6942,2021-09-12,A,330
1372,6944,2022-01-25,A,372
1373,6945,2023-10-20,A,67
1374,6956,2021-04-15,A,458
1375,6961,2023-04-15,A,249
1376,6969,2022-02-26,A,127
1377,6970,2023-08-01,A,149
1378,6986,2020-06-03,A,180
1379,6994,2020-11-03,A,494
1380,6996,2026-06-27,A,91
1381,7008,2020-10-22,A,428
1382,7012,2020-08-08,A,330
1383,7016,2020-07-26,A,115
1384,7017,2025-07-15,A,342
1385,7030,2020-03-31,A,417
1386,7039,2023-05-14,A,14
1387,7040,2025-03-16,A,23
1388,7043,2025-10-30,A,434
1389,7047,2020-06-04,A,234
1390,7063,2024-05-02,A,455
1391,7072,2021-02-11,A,209
1392,7075,2024-02-21,A,369
1393,7081,2022-02-03,A,313
1394,7082,2021-04-21,A,149
1395,7087,2023-07-25,A,268
1396,7088,2025-07-19,A,414
1397,7092,2023-01-31,A,7
1398,7101,2021-06-16,A,25
1399,7104,2026-04-09,A,157
1400,7105,2020-05-28,A,134
1401,7106,2024-05-27,A,437
1402,7111,2026-09-08,A,200
1403,7114,2020-06-12,A,402
1404,7123,2025-02-26,A,312
1405,7135,2026-06-02,A,396
1406,7136,2026-11-22,A,23
1407,7146,2021-09-04,A,34
1408,7150,2022-09-09,A,233
1409,7152,2025-07-26,A,138
1410,7161,2020-08-17,A,238
1411,7163,2022-11-29,A,82
1412,7166,2022-10-16,A,122
1413,7168,2021-02-11,A,435
1414,7171,2026-05-17,A,426
1415,7172,2023-10-19,A,196
1416,7183,2024-01-04,A,305
1417,7188,2021-10-14,A,200
1418,7189,2026-08-21,A,246
1419,7193,2022-10-28,A,56
1420,7200,2024-10-06,A,30
1421,7202,2020-05-07,A,310
1422,7203,2022-08-14,A,424
1423,7204,2021-09-28,A,485
1424,7205,2026-12-17,A,8
1425,7206,2022-06-15,A,374
1426,7210,2026-07-04,A,43
1427,7213,2020-07-26,A,113
1428,7214,2021-05-27,A,485
1429,7228,2021-07-07,A,200
1430,7230,2020-09-04,A,144
1431,7251,2024-11-02,A,235
1432,7256,2025-06-15,A,459
1433,7260,2026-11-24,A,376
1434,7261,2026-04-30,A,208
1435,7264,2025-11-16,A,228
1436,7265,2025-10-21,A,279
1437,7289,2022-12-28,A,408
1438,7294,2021-06-25,A,375
1439,7297,2024-06-16,A,276
1440,7298,2020-06-06,A,372
1441,7306,2025-06-27,A,6
1442,7315,2022-11-01,A,218
1443,7316,2027-03-22,A,302
1444,7318,2023-08-13,A,323
1445,7329,2023-03-12,A,309
1446,7332,2023-08-01,A,408
1447,7334,2020-11-16,A,319
1448,7336,2025-03-10,A,88
1449,7342,2026-07-22,A,472
1450,7351,2021-10-29,A,424
1451,7352,2021-09-02,A,93
1452,7361,2023-09-06,A,154
1453,7364,2025-04-08,A,286
1454,7369,2025-10-30,A,358
1455,7370,2023-09-04,A,316
1456,7377,2021-09-15,A,271
1457,7382,2024-08-07,A,159
1458,7383,2026-03-30,A,203
1459,7389,2020-12-28,A,22
1460,7397,2024-11-06,A,40
1461,7404,2023-03-01,A,93
1462,7408,2024-11-25,A,198
1463,7412,2025-04-30,A,421
1464,7416,2023-12-31,A,173
1465,7422,2020-03-01,A,341
1466,7425,2023-12-23,A,159
1467,7432,2025-08-15,A,186
1468,7435,2024-09-26,A,22
1469,7446,2023-01-15,A,220
1470,7447,2021-11-14,A,434
1471,7449,2026-07-02,A,478
1472,7452,2025-11-02,A,158
1473,7460,2021-01-28,A,338
1474,7461,2026-10-06,A,325
1475,7462,2025-06-24,A,425
1476,7480,2025-02-06,A,441
1477,7481,2025-01-02,A,349
1478,7487,2020-09-19,A,2
1479,7490,2022-11-16,A,433
1480,7494,2025-11-19,A,209
1481,7496,2025-07-03,A,452
1482,7503,2021-07-03,A,245
1483,7516,2026-11-09,A,170
1484,7517,2023-07-20,A,294
1485,7518,2026-09-22,A,260
1486,7520,2026-07-02,A,49
1487,7522,2024-05-09,A,482
1488,7527,2022-04-07,A,202
1489,7529,2025-06-22,A,338
1490,7544,2023-07-29,A,369
1491,7545,2027-01-21,A,198
1492,7548,2025-09-09,A,69
1493,7554,2026-05-26,A,420
1494,7557,2023-01-11,A,194
1495,7560,2026-08-23,A,185
1496,7563,2026-01-03,A,233
1497,7565,2027-02-07,A,32
1498,7566,2023-12-03,A,93
1499,7572,2020-10-23,A,282
1500,7581,2023-12-03,A,79
1501,7584,2022-02-12,A,477
1502,7591,2025-06-12,A,11
1503,7594,2025-04-08,A,26
1504,7596,2020-06-08,A,12
1505,7598,2020-09-28,A,431
1506,7600,2022-10-19,A,332
1507,7601,2022-03-21,A,448
1508,7603,2023-06-06,A,304
1509,7606,2022-10-22,A,50
1510,7618,2020-02-21,A,334
1511,7625,2023-06-29,A,183
1512,7628,2026-09-26,A,361
1513,7631,2025-11-02,A,96
1514,7652,2021-06-13,A,115
1515,7662,2023-10-15,A,213
1516,7669,2020-09-30,A,221
1517,7672,2021-05-06,A,301
1518,7675,2024-12-04,A,444
1519,7679,2020-10-08,A,341
1520,7698,2023-01-15,A,223
1521,7700,2025-05-19,A,493
1522,7707,2023-08-29,A,254
1523,7714,2022-07-13,A,29
1524,7718,2022-03-04,A,197
1525,7721,2025-06-20,A,250
1526,7727,2023-12-11,A,25
1527,7728,2025-11-23,A,25
1528,7731,2026-01-26,A,168
1529,7732,2021-07-25,A,314
1530,7735,2023-10-09,A,2
1531,7736,2024-10-22,A,268
1532,7738,2022-05-17,A,46
1533,7743,2025-06-10,A,215
1534,7745,2025-09-12,A,358
1535,7747,2025-01-15,A,264
1536,7748,2024-08-29,A,328
1537,7750,2025-01-06,A,342
1538,7754,2025-10-25,A,124
1539,7755,2023-01-16,A,288
1540,7760,2020-09-12,A,190
1541,7761,2020-03-12,A,467
1542,7762,2024-01-24,A,188
1543,7770,2025-04-29,A,497
1544,7773,2025-12-24,A,328
1545,7776,2020-03-20,A,84
1546,7780,2022-08-13,A,360
1547,7781,2020-06-15,A,388
1548,7784,2025-05-28,A,195
1549,7790,2024-05-28,A,22
1550,7791,2024-09-07,A,491
1551,7797,2021-09-21,A,283
1552,7814,2026-09-12,A,265
1553,7817,2021-12-03,A,462
1554,7818,2022-04-06,A,342
1555,7833,2021-07-29,A,129
1556,7835,2025-11-13,A,2
1557,7842,2026-04-10,A,30
1558,7847,2025-10-14,A,488
1559,7849,2020-05-21,A,107
1560,7850,2024-11-04,A,286
1561,7851,2023-04-03,A,245
1562,7854,2021-10-08,A,245
1563,7859,2023-09-17,A,214
1564,7862,2026-10-20,A,168
1565,7867,2026-02-27,A,347
1566,7874,2026-11-12,A,452
1567,7875,2025-06-28,A,275
1568,7878,2023-09-12,A,94
1569,7879,2023-05-23,A,49
1570,7883,2026-06-16,A,276
1571,7886,2020-07-03,A,190
1572,7887,2021-03-12,A,126
1573,7889,2021-12-17,A,141
1574,7897,2022-06-19,A,12
1575,7907,2020-07-03,A,290
1576,7911,2025-11-12,A,140
1577,7923,2025-04-05,A,419
1578,7924,2026-10-07,A,63
1579,7929,2022-05-29,A,210
1580,7940,2021-11-01,A,354
1581,7942,2024-06-19,A,393
1582,7951,2026-05-05,A,293
1583,7953,2024-06-07,A,149
1584,7954,2025-03-20,A,185
1585,7956,2024-02-01,A,58
1586,7962,2021-07-30,A,309
1587,7971,2023-05-22,A,87
1588,7984,2021-11-21,A,53
1589,7998,2021-07-09,A,247
1590,8000,2020-10-31,A,345
1591,8002,2022-10-26,A,331
1592,8004,2021-08-27,A,181
1593,8005,2023-03-27,A,46
1594,8020,2026-02-28,A,354
1595,8023,2024-10-26,A,226
1596,8035,2021-02-25,A,386
1597,8037,2022-08-21,A,308
1598,8048,2021-07-04,A,190
1599,8049,2025-02-21,A,366
1600,8057,2025-01-22,A,269
1601,8060,2026-12-06,A,79
1602,8063,2021-09-17,A,153
1603,8066,2024-02-25,A,59
1604,8068,2025-03-18,A,109
1605,8077,2026-06-12,A,424
1606,8079,2026-07-09,A,159
1607,8082,2021-04-20,A,215
1608,8097,2026-11-08,A,328
1609,8104,2022-06-10,A,65
1610,8105,2023-09-20,A,335
1611,8114,2023-07-07,A,420
1612,8118,2022-01-13,A,381
1613,8123,2026-06-26,A,90
1614,8124,2021-02-23,A,19
1615,8126,2021-03-30,A,55
1616,8131,2024-03-22,A,67
1617,8134,2025-07-20,A,412
1618,8137,2022-10-05,A,69
1619,8144,2022-12-25,A,51
1620,8157,2024-12-01,A,80
1621,8159,2024-10-02,A,258
1622,8163,2022-08-27,A,308
1623,8165,2022-10-12,A,280
1624,8182,2021-04-13,A,62
1625,8196,2025-02-17,A,458
1626,8200,2023-01-15,A,285
1627,8219,2025-03-22,A,119
1628,8220,2020-10-02,A,490
1629,8223,2021-04-06,A,141
1630,8228,2024-08-02,A,111
1631,8229,2025-03-25,A,199
1632,8236,2020-10-06,A,478
1633,8240,2020-12-15,A,249
1634,8242,2024-01-03,A,318
1635,8257,2021-05-30,A,245
1636,8258,2021-11-09,A,230
1637,8263,2023-02-04,A,30
1638,8273,2021-12-15,A,194
1639,8278,2021-04-24,A,139
1640,8281,2021-06-19,A,308
1641,8287,2020-09-03,A,341
1642,8301,2023-09-07,A,391
1643,8309,2026-08-09,A,87
1644,8313,2024-06-05,A,463
1645,8314,2023-02-27,A,276
1646,8316,2024-07-25,A,308
1647,8318,2021-11-26,A,385
1648,8323,2023-10-12,A,251
1649,8326,2026-12-05,A,340
1650,8334,2024-11-13,A,497
1651,8346,2025-06-04,A,99
1652,8349,2025-09-16,A,380
1653,8353,2020-04-17,A,228
1654,8356,2025-01-15,A,68
1655,8359,2024-09-12,A,272
1656,8364,2020-07-12,A,234
1657,8366,2024-05-27,A,195
1658,8367,2023-03-01,A,68
1659,8381,2024-01-05,A,386
1660,8382,2020-04-27,A,296
1661,8399,2023-02-06,A,485
1662,8404,2023-08-19,A,452
1663,8407,2021-11-23,A,135
1664,8414,2024-10-11,A,331
1665,8424,2020-09-29,A,54
1666,8429,2023-04-03,A,97
1667,8443,2026-08-20,A,144
1668,8444,2022-06-14,A,197
1669,8458,2025-12-27,A,473
1670,8466,2023-04-01,A,283
1671,8468,2025-01-08,A,47
1672,8469,2021-10-25,A,159
1673,8480,2023-05-20,A,6
1674,8490,2023-01-20,A,455
1675,8505,2026-07-08,A,320
1676,8507,2026-03-04,A,91
1677,8512,2024-04-10,A,46
1678,8519,2022-01-23,A,183
1679,8526,2020-06-01,A,387
1680,8550,2025-03-13,A,277
1681,8552,2025-12-31,A,194
1682,8554,2024-12-14,A,112
1683,8558,2020-05-19,A,51
1684,8561,2022-03-16,A,263
1685,8566,2026-06-27,A,287
1686,8569,2024-02-06,A,396
1687,8574,2024-01-16,A,43
1688,8587,2021-03-29,A,43
1689,8593,2021-04-07,A,109
1690,8596,2021-12-20,A,120
1691,8598,2026-07-04,A,198
1692,8599,2025-10-19,A,36
1693,8603,2022-05-21,A,56
1694,8617,2027-03-30,A,345
1695,8618,2024-05-11,A,212
1696,8619,2026-11-15,A,500
1697,8637,2023-04-26,A,405
1698,8638,2026-03-19,A,303
1699,8639,2024-09-29,A,91
1700,8640,2024-06-07,A,345
1701,8649,2024-01-17,A,463
1702,8669,2023-01-23,A,82
1703,8673,2026-07-25,A,449
1704,8676,2026-06-24,A,268
1705,8679,2025-03-15,A,163
1706,8684,2025-11-20,A,156
1707,8688,2023-04-13,A,243
1708,8703,2024-11-25,A,43
1709,8705,2023-04-07,A,80
1710,8708,2024-10-12,A,231
1711,8712,2021-08-23,A,197
1712,8714,2025-09-29,A,119
