CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
1287,IPC,302,1,1
1288,IT,66C,1,1
1289,IT,66D,1,1
1290,IPC,420,1,1
1292,IPC,304A,1,1
1293,IT,66C,1,1
1294,IT,66C,1,1
1295,IT,66D,1,1
1296,IPC,302,1,1
1297,IPC,304A,1,1
1298,NDPS,21,1,1
1299,IPC,304A,1,1
1300,IT,66C,1,1
1301,IPC,379,1,1
1302,IPC,279,1,1
1303,NDPS,21,1,1
1305,IPC,420,1,1
1306,IPC,307,1,1
1307,IT,66C,1,1
1308,IPC,279,1,1
1310,IPC,420,1,1
1311,IPC,279,1,1
1312,IPC,420,1,1
1313,IT,66D,1,1
1314,NDPS,20,1,1
1316,IPC,279,1,1
1317,IPC,307,1,1
1318,IPC,379,1,1
1319,IT,66C,1,1
1320,IPC,302,1,1
1321,IPC,302,1,1
1322,IPC,379,1,1
1323,NDPS,20,1,1
1324,IPC,420,1,1
1325,IT,66D,1,1
1326,IT,66D,1,1
1327,NDPS,21,1,1
1328,IT,66D,1,1
1329,IPC,304A,1,1
1330,IPC,379,1,1
1331,IT,66D,1,1
1332,IPC,304A,1,1
1333,IT,66D,1,1
1334,IPC,420,1,1
1335,IT,66C,1,1
1336,IPC,420,1,1
1337,IPC,379,1,1
1338,NDPS,20,1,1
1339,IPC,420,1,1
1341,IPC,420,1,1
1342,IPC,379,1,1
1343,IPC,420,1,1
1344,NDPS,20,1,1
1345,IPC,304A,1,1
1346,IPC,379,1,1
1348,IPC,420,1,1
1349,IPC,379,1,1
1350,IPC,279,1,1
1351,NDPS,20,1,1
1352,IPC,307,1,1
1355,IT,66D,1,1
1356,IPC,379,1,1
1357,IPC,307,1,1
1358,IPC,379,1,1
1359,IPC,279,1,1
1360,NDPS,20,1,1
1361,IPC,279,1,1
1362,IT,66C,1,1
1363,IPC,379,1,1
1365,IT,66C,1,1
1366,IT,66C,1,1
1367,IPC,304A,1,1
1368,IT,66C,1,1
1369,IPC,279,1,1
1370,NDPS,20,1,1
1371,IPC,379,1,1
1372,IT,66D,1,1
1373,IPC,302,1,1
1374,IPC,379,1,1
1375,IT,66C,1,1
1377,IPC,304A,1,1
1378,IT,66D,1,1
1379,IPC,302,1,1
1380,IPC,379,1,1
1381,IPC,420,1,1
1382,IPC,307,1,1
1383,IPC,379,1,1
1384,IPC,379,1,1
1385,IPC,302,1,1
1386,IT,66C,1,1
1388,IPC,302,1,1
1389,IPC,307,1,1
1390,NDPS,21,1,1
1391,IPC,279,1,1
1392,IPC,279,1,1
1393,IPC,420,1,1
1394,IT,66C,1,1
1397,IPC,379,1,1
1399,IPC,379,1,1
1400,IPC,304A,1,1
1401,NDPS,21,1,1
1402,IPC,379,1,1
1403,IPC,279,1,1
1404,IPC,379,1,1
1405,IPC,379,1,1
1407,IPC,307,1,1
1408,NDPS,21,1,1
1409,IPC,379,1,1
1410,IPC,302,1,1
1411,IPC,420,1,1
1412,IT,66C,1,1
1413,IPC,307,1,1
1414,NDPS,20,1,1
1415,IPC,420,1,1
1416,IPC,379,1,1
1417,IT,66C,1,1
1418,IPC,420,1,1
1419,IPC,420,1,1
1420,IPC,302,1,1
1421,NDPS,20,1,1
1422,IPC,307,1,1
1423,IPC,279,1,1
1424,NDPS,21,1,1
1425,IPC,379,1,1
1426,IPC,420,1,1
1427,IPC,302,1,1
1429,IT,66D,1,1
1430,IT,66D,1,1
1431,IPC,420,1,1
1432,IPC,304A,1,1
1433,NDPS,20,1,1
1434,IT,66D,1,1
1436,NDPS,20,1,1
1438,IPC,420,1,1
1440,IPC,279,1,1
1441,IPC,279,1,1
1442,IPC,304A,1,1
1443,NDPS,20,1,1
1444,IT,66D,1,1
1445,IT,66C,1,1
1446,IPC,379,1,1
1448,IT,66C,1,1
1449,IPC,307,1,1
1450,IPC,307,1,1
1451,IPC,304A,1,1
1452,IPC,420,1,1
1453,IPC,420,1,1
1455,IPC,304A,1,1
1456,IPC,379,1,1
1457,IPC,379,1,1
1458,IPC,379,1,1
1459,IPC,307,1,1
1460,IT,66D,1,1
1462,IPC,379,1,1
1463,IPC,379,1,1
1464,IPC,279,1,1
1466,IPC,302,1,1
1467,IT,66C,1,1
1468,IPC,302,1,1
1469,IPC,420,1,1
1470,IPC,420,1,1
1471,IPC,420,1,1
1472,IPC,304A,1,1
1473,IPC,279,1,1
1474,IPC,304A,1,1
1475,IPC,379,1,1
1476,IPC,420,1,1
1478,IT,66D,1,1
1479,IPC,379,1,1
1480,IPC,379,1,1
1481,IPC,279,1,1
1482,IPC,420,1,1
1483,IPC,307,1,1
1484,IPC,279,1,1
1486,IPC,420,1,1
1487,IT,66C,1,1
1488,NDPS,20,1,1
1489,IPC,307,1,1
1490,IPC,302,1,1
1491,IT,66D,1,1
1492,NDPS,20,1,1
1493,IT,66D,1,1
1495,IT,66C,1,1
1496,IT,66D,1,1
1498,IPC,279,1,1
1499,IPC,379,1,1
1500,IPC,304A,1,1
1501,IPC,420,1,1
1502,IT,66D,1,1
1503,IPC,379,1,1
1504,IPC,420,1,1
1506,IPC,420,1,1
1507,IT,66D,1,1
1508,IPC,379,1,1
1509,IPC,379,1,1
1510,IPC,279,1,1
1511,IPC,307,1,1
1512,IPC,420,1,1
1513,NDPS,21,1,1
1514,IPC,420,1,1
1515,IPC,379,1,1
1516,IT,66D,1,1
1517,NDPS,20,1,1
1518,IPC,304A,1,1
1519,NDPS,20,1,1
1520,IPC,420,1,1
1521,IT,66D,1,1
1522,IPC,379,1,1
1523,IPC,420,1,1
1524,IPC,379,1,1
1525,IPC,420,1,1
1527,NDPS,21,1,1
1529,IPC,420,1,1
1530,IPC,302,1,1
1531,IT,66D,1,1
1532,IPC,379,1,1
1533,IT,66D,1,1
1534,IPC,304A,1,1
1535,IPC,420,1,1
1537,IPC,304A,1,1
1538,IT,66C,1,1
1539,IPC,420,1,1
1540,IPC,379,1,1
1541,IPC,379,1,1
1542,NDPS,21,1,1
1543,IPC,304A,1,1
1544,IT,66C,1,1
1546,IPC,302,1,1
1547,IPC,379,1,1
1548,IT,66D,1,1
1549,IPC,379,1,1
1550,IPC,302,1,1
1551,IPC,304A,1,1
1552,IPC,379,1,1
1553,IPC,379,1,1
1554,IT,66C,1,1
1555,IT,66D,1,1
1556,IT,66C,1,1
1557,IT,66C,1,1
1558,IPC,279,1,1
1559,IT,66C,1,1
1560,IT,66C,1,1
1561,IT,66C,1,1
1562,IT,66D,1,1
1563,IPC,304A,1,1
1564,IPC,379,1,1
1565,IT,66D,1,1
1566,IPC,379,1,1
1567,IPC,420,1,1
1568,IT,66D,1,1
1569,IPC,420,1,1
1570,IT,66D,1,1
1571,IPC,279,1,1
1572,IPC,304A,1,1
1573,IPC,379,1,1
1574,IT,66D,1,1
1575,IPC,279,1,1
1576,NDPS,20,1,1
1577,NDPS,20,1,1
1578,IPC,302,1,1
1581,IPC,307,1,1
1582,IPC,420,1,1
1583,IT,66C,1,1
1584,IT,66D,1,1
1585,IPC,307,1,1
1586,IPC,304A,1,1
1587,IPC,420,1,1
1588,IPC,302,1,1
1589,IT,66C,1,1
1590,IT,66C,1,1
1591,IT,66C,1,1
1592,IPC,420,1,1
1593,IPC,307,1,1
1594,IPC,379,1,1
1595,IPC,379,1,1
1596,NDPS,21,1,1
1597,NDPS,21,1,1
1599,IPC,420,1,1
1600,NDPS,21,1,1
1602,IT,66D,1,1
1603,IPC,279,1,1
1604,IPC,420,1,1
1605,IT,66D,1,1
1606,NDPS,21,1,1
1607,IPC,379,1,1
1609,IPC,379,1,1
1610,IPC,379,1,1
1611,IPC,379,1,1
1612,NDPS,20,1,1
1613,IPC,279,1,1
1614,IPC,379,1,1
1615,IPC,420,1,1
1616,NDPS,21,1,1
1617,IT,66D,1,1
1618,IPC,302,1,1
1619,IPC,420,1,1
1620,IPC,379,1,1
1621,IT,66D,1,1
1622,IPC,420,1,1
1623,IPC,307,1,1
1624,IPC,279,1,1
1625,IPC,420,1,1
1626,IPC,379,1,1
1627,IPC,379,1,1
1628,IPC,304A,1,1
1629,IT,66C,1,1
1630,IPC,379,1,1
1631,IPC,420,1,1
1632,IPC,379,1,1
1633,IPC,420,1,1
1634,IT,66C,1,1
1635,IT,66C,1,1
1636,IT,66D,1,1
1637,IPC,379,1,1
1638,IPC,307,1,1
1639,IPC,279,1,1
1640,IPC,379,1,1
1641,IPC,420,1,1
1642,IPC,304A,1,1
1643,IPC,304A,1,1
1644,IPC,302,1,1
1645,IPC,420,1,1
1646,IPC,307,1,1
1647,IPC,379,1,1
1648,IPC,420,1,1
1649,IPC,302,1,1
1651,NDPS,20,1,1
1652,IPC,420,1,1
1653,IT,66D,1,1
1654,IT,66D,1,1
1656,IPC,379,1,1
1657,IPC,379,1,1
1658,IT,66C,1,1
1659,IPC,302,1,1
1660,IT,66C,1,1
1661,NDPS,21,1,1
1662,IPC,304A,1,1
1663,IPC,279,1,1
1664,IPC,279,1,1
1665,IT,66D,1,1
1666,IPC,379,1,1
1667,IPC,304A,1,1
1668,IPC,420,1,1
1669,IT,66C,1,1
1670,IPC,304A,1,1
1671,IPC,304A,1,1
1672,IT,66C,1,1
1673,NDPS,20,1,1
1674,IT,66D,1,1
1675,NDPS,21,1,1
1676,IT,66D,1,1
1677,NDPS,21,1,1
1678,IPC,420,1,1
1679,IPC,379,1,1
1680,IPC,304A,1,1
1682,IPC,279,1,1
1683,IT,66D,1,1
1684,IPC,420,1,1
1685,IT,66D,1,1
1686,NDPS,20,1,1
1687,IT,66D,1,1
1688,NDPS,21,1,1
1689,IPC,307,1,1
1690,IPC,379,1,1
1691,IPC,304A,1,1
1692,IT,66C,1,1
1693,NDPS,21,1,1
1694,IPC,420,1,1
1695,IPC,307,1,1
1696,IPC,379,1,1
1697,IPC,307,1,1
1699,IPC,302,1,1
1700,IPC,307,1,1
1701,IT,66D,1,1
1703,IPC,307,1,1
1704,IPC,420,1,1
1705,IPC,420,1,1
1707,NDPS,20,1,1
1708,NDPS,21,1,1
1709,NDPS,21,1,1
1710,IT,66D,1,1
1711,IPC,379,1,1
1713,IT,66D,1,1
1714,IPC,420,1,1
1716,IPC,420,1,1
1717,IPC,302,1,1
1718,IPC,379,1,1
1720,IPC,279,1,1
1721,IPC,307,1,1
1722,IT,66D,1,1
1723,IPC,379,1,1
1724,IPC,379,1,1
1726,NDPS,21,1,1
1727,IPC,379,1,1
1728,IPC,379,1,1
1729,IPC,420,1,1
1730,IPC,379,1,1
1731,IPC,420,1,1
1732,IPC,420,1,1
1733,IPC,379,1,1
1735,IPC,379,1,1
1736,IPC,420,1,1
1737,IPC,279,1,1
1738,IT,66C,1,1
1739,IPC,379,1,1
1740,IT,66D,1,1
1741,IT,66C,1,1
1744,IT,66C,1,1
1745,IPC,304A,1,1
1746,IPC,379,1,1
1747,IPC,420,1,1
1748,IPC,307,1,1
1749,IPC,304A,1,1
1750,IPC,304A,1,1
1752,IPC,379,1,1
1753,IPC,379,1,1
1754,IPC,420,1,1
1755,IPC,420,1,1
1756,IPC,420,1,1
1757,IPC,379,1,1
1758,NDPS,20,1,1
1759,IPC,307,1,1
1760,NDPS,20,1,1
1761,IT,66C,1,1
1762,IT,66C,1,1
1763,NDPS,20,1,1
1764,IPC,304A,1,1
1765,NDPS,20,1,1
1766,NDPS,21,1,1
1767,IPC,379,1,1
1768,IPC,420,1,1
1770,IPC,307,1,1
1771,IPC,302,1,1
1772,IPC,307,1,1
1774,IPC,420,1,1
1775,IPC,302,1,1
1776,IT,66D,1,1
1777,NDPS,21,1,1
1778,IPC,302,1,1
1779,IPC,420,1,1
1780,NDPS,21,1,1
1781,IPC,302,1,1
1782,IT,66D,1,1
1783,IPC,307,1,1
1784,IPC,302,1,1
1785,IPC,302,1,1
1786,IT,66D,1,1
1787,IPC,420,1,1
1788,IPC,379,1,1
1789,IPC,307,1,1
1790,IPC,279,1,1
1791,IPC,302,1,1
1793,IT,66C,1,1
1794,IPC,279,1,1
1795,IPC,379,1,1
1796,IT,66C,1,1
1797,IPC,420,1,1
1798,IPC,304A,1,1
1799,IT,66D,1,1
1800,NDPS,21,1,1
1801,IPC,420,1,1
1802,IPC,302,1,1
1803,IT,66D,1,1
1805,NDPS,20,1,1
1806,IT,66C,1,1
1807,NDPS,21,1,1
1808,IPC,302,1,1
1809,IT,66D,1,1
1810,IT,66D,1,1
1811,IPC,420,1,1
1812,IPC,420,1,1
1813,IPC,379,1,1
1814,IPC,307,1,1
1815,IPC,379,1,1
1816,IPC,279,1,1
1817,IPC,379,1,1
1819,IPC,302,1,1
1820,NDPS,20,1,1
1821,IPC,302,1,1
1822,IPC,379,1,1
1823,NDPS,21,1,1
1824,IPC,420,1,1
1825,IT,66C,1,1
1826,IPC,307,1,1
1827,IPC,307,1,1
1828,IT,66D,1,1
1830,IT,66D,1,1
1831,IPC,379,1,1
1832,IPC,420,1,1
1834,IPC,379,1,1
1835,IPC,304A,1,1
1837,IPC,279,1,1
1838,IPC,304A,1,1
1839,IPC,379,1,1
1841,NDPS,21,1,1
1843,IPC,420,1,1
1844,IPC,379,1,1
1845,NDPS,20,1,1
1847,NDPS,21,1,1
1848,IT,66C,1,1
1849,IPC,379,1,1
1850,IPC,379,1,1
1851,IT,66C,1,1
1852,IPC,420,1,1
1853,NDPS,20,1,1
1854,IT,66D,1,1
1856,IT,66D,1,1
1857,IPC,379,1,1
1858,NDPS,20,1,1
1859,IPC,307,1,1
1860,IPC,420,1,1
1861,IPC,302,1,1
1862,IPC,279,1,1
1863,IPC,420,1,1
1864,IPC,302,1,1
1865,IPC,420,1,1
1866,IPC,304A,1,1
1867,NDPS,21,1,1
1868,IPC,420,1,1
1869,IPC,302,1,1
1870,IPC,307,1,1
1871,IPC,304A,1,1
1872,IPC,279,1,1
1873,IPC,279,1,1
1875,IPC,420,1,1
1876,IPC,420,1,1
1877,IPC,420,1,1
1878,IT,66C,1,1
1879,NDPS,20,1,1
1880,IPC,420,1,1
1881,NDPS,20,1,1
1882,IPC,304A,1,1
1883,NDPS,20,1,1
1884,NDPS,21,1,1
1885,IPC,420,1,1
1886,IPC,379,1,1
1887,IPC,379,1,1
1888,IPC,420,1,1
1889,NDPS,20,1,1
1890,IPC,420,1,1
1891,IPC,379,1,1
1892,IT,66D,1,1
1893,IPC,307,1,1
1894,IPC,379,1,1
1896,IPC,279,1,1
1897,IT,66D,1,1
1898,NDPS,20,1,1
1899,IPC,279,1,1
1900,IPC,279,1,1
1901,IPC,304A,1,1
1903,IPC,302,1,1
1905,IPC,304A,1,1
1906,IPC,379,1,1
1907,IPC,304A,1,1
1908,NDPS,20,1,1
1909,IPC,420,1,1
1910,IPC,420,1,1
1912,IPC,379,1,1
1913,IT,66D,1,1
1916,NDPS,20,1,1
1917,IT,66D,1,1
1918,IT,66D,1,1
1919,IPC,420,1,1
1920,IPC,379,1,1
1921,IT,66D,1,1
1923,IT,66D,1,1
1924,IT,66D,1,1
1925,IPC,307,1,1
1926,NDPS,21,1,1
1927,IPC,379,1,1
1929,IPC,379,1,1
1930,NDPS,21,1,1
1932,IT,66D,1,1
1933,IT,66D,1,1
1935,IT,66C,1,1
1936,IPC,420,1,1
1937,NDPS,20,1,1
1939,IPC,379,1,1
1940,IT,66D,1,1
1941,IPC,379,1,1
1942,IPC,379,1,1
1943,IPC,302,1,1
1944,IPC,420,1,1
1945,IPC,302,1,1
1946,IT,66D,1,1
1947,IPC,379,1,1
1948,IPC,379,1,1
1949,IPC,279,1,1
1951,IPC,302,1,1
1954,NDPS,21,1,1
1955,IPC,307,1,1
1957,IPC,420,1,1
1958,IPC,379,1,1
1959,IPC,420,1,1
1960,IT,66C,1,1
1961,NDPS,20,1,1
1962,IPC,302,1,1
1963,IT,66D,1,1
1964,IPC,279,1,1
1965,IPC,379,1,1
1966,IPC,379,1,1
1967,NDPS,20,1,1
1968,NDPS,20,1,1
1969,IPC,279,1,1
1970,IPC,420,1,1
1971,IPC,304A,1,1
1972,IPC,379,1,1
1973,IPC,379,1,1
1974,IPC,304A,1,1
1975,NDPS,21,1,1
1977,IPC,302,1,1
1978,NDPS,20,1,1
1979,NDPS,20,1,1
1980,IT,66D,1,1
1982,IPC,302,1,1
1983,NDPS,21,1,1
1985,NDPS,20,1,1
1986,IPC,304A,1,1
1987,IPC,279,1,1
1988,IPC,304A,1,1
1989,IPC,279,1,1
1990,IPC,307,1,1
1991,IT,66C,1,1
1992,IPC,420,1,1
1993,IT,66C,1,1
1994,IPC,304A,1,1
1995,IPC,307,1,1
1996,IPC,379,1,1
1997,IPC,420,1,1
1998,IT,66D,1,1
1999,NDPS,21,1,1
2000,NDPS,20,1,1
2001,IT,66C,1,1
2002,IPC,304A,1,1
2003,IPC,302,1,1
2004,IPC,279,1,1
2005,IT,66C,1,1
2006,IPC,420,1,1
2007,IT,66C,1,1
2008,IT,66C,1,1
2009,IPC,302,1,1
2010,IT,66C,1,1
2011,IT,66C,1,1
2012,IT,66D,1,1
2013,IPC,379,1,1
2014,IPC,279,1,1
2015,IPC,304A,1,1
2016,IT,66C,1,1
2017,IT,66D,1,1
2020,NDPS,21,1,1
2021,IPC,302,1,1
2022,IPC,279,1,1
2023,IPC,379,1,1
2024,NDPS,21,1,1
2025,IT,66C,1,1
2026,IT,66D,1,1
2027,NDPS,20,1,1
2028,IPC,420,1,1
2029,NDPS,21,1,1
2030,IPC,279,1,1
2031,IT,66C,1,1
2033,IPC,420,1,1
2034,IPC,304A,1,1
2035,IT,66C,1,1
2036,IPC,420,1,1
2037,IPC,302,1,1
2038,IPC,420,1,1
2039,IT,66C,1,1
2042,IPC,420,1,1
2043,IPC,302,1,1
2044,IT,66D,1,1
2045,IT,66C,1,1
2046,IPC,420,1,1
2047,IT,66C,1,1
2048,IPC,420,1,1
2049,IPC,304A,1,1
2050,IPC,420,1,1
2051,IPC,307,1,1
2052,IPC,420,1,1
2053,IT,66C,1,1
2054,IPC,420,1,1
2055,IT,66D,1,1
2056,IPC,307,1,1
2057,IPC,420,1,1
2058,IPC,379,1,1
2059,IPC,307,1,1
2060,IPC,379,1,1
2061,IT,66D,1,1
2062,IPC,420,1,1
2063,IPC,379,1,1
2064,IPC,379,1,1
2065,IPC,420,1,1
2066,IPC,279,1,1
2067,IPC,420,1,1
2068,IPC,379,1,1
2069,IT,66D,1,1
2070,IPC,379,1,1
2071,IPC,379,1,1
2072,IT,66D,1,1
2073,IT,66C,1,1
2074,IPC,307,1,1
2075,IT,66D,1,1
2078,IPC,379,1,1
2080,IPC,279,1,1
2081,IPC,379,1,1
2082,IPC,279,1,1
2084,IPC,307,1,1
2085,IT,66C,1,1
2086,IPC,420,1,1
2087,IT,66D,1,1
2089,NDPS,21,1,1
2091,IPC,302,1,1
2092,IT,66D,1,1
2093,IT,66C,1,1
2094,IPC,307,1,1
2095,IT,66D,1,1
2096,IPC,279,1,1
2097,IPC,379,1,1
2098,IT,66C,1,1
2099,IT,66D,1,1
2101,IPC,420,1,1
2102,IT,66D,1,1
2103,IPC,379,1,1
2104,IT,66D,1,1
2106,NDPS,20,1,1
2107,IPC,379,1,1
2108,IPC,379,1,1
2109,IT,66D,1,1
2110,IPC,307,1,1
2111,IPC,304A,1,1
2112,IT,66D,1,1
2113,NDPS,21,1,1
2114,IT,66D,1,1
2115,IPC,420,1,1
2116,IT,66D,1,1
2117,NDPS,20,1,1
2118,IPC,307,1,1
2119,NDPS,21,1,1
2120,NDPS,20,1,1
2121,IT,66D,1,1
2122,IPC,379,1,1
2123,IT,66C,1,1
2124,IT,66D,1,1
2127,IT,66C,1,1
2128,IPC,302,1,1
2129,IT,66C,1,1
2130,IT,66C,1,1
2132,NDPS,20,1,1
2133,IPC,420,1,1
2134,IPC,420,1,1
2135,IPC,302,1,1
2136,IT,66C,1,1
2138,NDPS,21,1,1
2140,IPC,379,1,1
2142,NDPS,20,1,1
2143,IPC,302,1,1
2144,IT,66D,1,1
2145,IT,66C,1,1
2146,IPC,379,1,1
2147,IT,66C,1,1
2149,NDPS,21,1,1
2150,IPC,279,1,1
2151,IPC,307,1,1
2152,NDPS,21,1,1
2154,IPC,379,1,1
2155,IT,66C,1,1
2157,IPC,302,1,1
2158,IPC,379,1,1
2159,IPC,307,1,1
2160,NDPS,21,1,1
2161,IPC,379,1,1
2162,IPC,420,1,1
2163,IPC,420,1,1
2164,IPC,307,1,1
2166,IPC,379,1,1
2167,IPC,307,1,1
2168,IPC,379,1,1
2169,IPC,307,1,1
2170,IPC,420,1,1
2171,IT,66C,1,1
2172,IPC,304A,1,1
2173,IT,66D,1,1
2175,IPC,420,1,1
2176,IPC,302,1,1
2177,IT,66D,1,1
2178,IPC,279,1,1
2179,IPC,307,1,1
2180,IPC,307,1,1
2181,NDPS,21,1,1
2182,IPC,379,1,1
2183,IPC,379,1,1
2184,IPC,304A,1,1
2185,NDPS,21,1,1
2186,IT,66D,1,1
2187,NDPS,21,1,1
2188,IPC,379,1,1
2191,IPC,420,1,1
2192,NDPS,20,1,1
2193,IPC,302,1,1
2194,IPC,304A,1,1
2195,IPC,379,1,1
2196,IT,66C,1,1
2197,IPC,304A,1,1
2198,IPC,279,1,1
2199,IPC,420,1,1
2201,IT,66D,1,1
2202,IPC,420,1,1
2203,IPC,420,1,1
2204,IPC,420,1,1
2205,NDPS,20,1,1
2206,IPC,307,1,1
2207,IT,66C,1,1
2208,IPC,379,1,1
2209,IPC,302,1,1
2210,NDPS,20,1,1
2211,NDPS,21,1,1
2212,IT,66D,1,1
2213,IT,66C,1,1
2214,IT,66D,1,1
2215,IPC,279,1,1
2216,IPC,420,1,1
2217,IPC,379,1,1
2218,IPC,304A,1,1
2219,IPC,302,1,1
2220,IPC,302,1,1
2221,IT,66C,1,1
2222,IPC,304A,1,1
2223,IPC,304A,1,1
2224,IPC,379,1,1
2225,IPC,279,1,1
2226,IPC,420,1,1
2227,NDPS,21,1,1
2228,IT,66D,1,1
2229,IPC,420,1,1
2230,IT,66D,1,1
2231,IPC,307,1,1
2233,IPC,379,1,1
2234,IPC,420,1,1
2236,IPC,307,1,1
2237,IT,66D,1,1
2239,IPC,279,1,1
2240,IPC,379,1,1
2241,IPC,379,1,1
2242,IPC,302,1,1
2243,IPC,379,1,1
2244,NDPS,21,1,1
2245,IPC,304A,1,1
2246,IPC,279,1,1
2247,IT,66C,1,1
2248,IPC,420,1,1
2249,IPC,307,1,1
2250,IPC,307,1,1
2251,IPC,420,1,1
2252,IPC,302,1,1
2253,IPC,304A,1,1
2254,IT,66C,1,1
2255,IT,66C,1,1
2256,IT,66D,1,1
2258,IPC,307,1,1
2260,IPC,302,1,1
2261,IPC,379,1,1
2262,IPC,304A,1,1
2263,IPC,379,1,1
2265,IPC,279,1,1
2266,IPC,379,1,1
2267,IPC,379,1,1
2268,IT,66D,1,1
2269,IT,66D,1,1
2270,IPC,420,1,1
2271,IPC,279,1,1
2272,IT,66D,1,1
2273,NDPS,21,1,1
2274,IPC,307,1,1
2275,IT,66C,1,1
2277,IPC,307,1,1
2279,IPC,302,1,1
2281,IPC,420,1,1
2282,IT,66D,1,1
2283,IT,66D,1,1
2284,NDPS,20,1,1
2285,IPC,379,1,1
2286,IPC,379,1,1
2287,IT,66D,1,1
2289,IPC,304A,1,1
2290,IPC,304A,1,1
2292,NDPS,21,1,1
2293,IT,66D,1,1
2294,IPC,420,1,1
2295,IPC,307,1,1
2296,NDPS,20,1,1
2297,IPC,379,1,1
2298,IPC,420,1,1
2299,IPC,420,1,1
2300,IPC,379,1,1
2301,IPC,420,1,1
2302,IPC,420,1,1
2303,IPC,302,1,1
2305,IPC,304A,1,1
2306,IPC,302,1,1
2307,NDPS,21,1,1
2308,IPC,307,1,1
2309,IT,66C,1,1
2311,NDPS,21,1,1
2312,IT,66C,1,1
2313,IPC,304A,1,1
2314,IPC,379,1,1
2315,IT,66D,1,1
2316,IPC,420,1,1
2317,IPC,420,1,1
2319,IPC,304A,1,1
2320,IT,66D,1,1
2321,NDPS,21,1,1
2322,IPC,304A,1,1
2323,IT,66D,1,1
2324,NDPS,21,1,1
2325,IPC,379,1,1
2326,NDPS,21,1,1
2327,IPC,379,1,1
2328,IPC,379,1,1
2329,IPC,420,1,1
2330,IPC,420,1,1
2331,IPC,307,1,1
2332,NDPS,21,1,1
2333,IT,66C,1,1
2334,IT,66D,1,1
2335,IT,66C,1,1
2336,IPC,307,1,1
2337,IPC,379,1,1
2338,IPC,302,1,1
2339,IPC,302,1,1
2340,IT,66D,1,1
2342,IPC,420,1,1
2343,IT,66D,1,1
2344,IPC,304A,1,1
2345,IPC,379,1,1
2346,IT,66C,1,1
2347,IPC,420,1,1
2348,IPC,420,1,1
2350,NDPS,20,1,1
2352,IPC,379,1,1
2354,IPC,420,1,1
2356,NDPS,21,1,1
2357,IPC,379,1,1
2358,NDPS,21,1,1
2359,NDPS,21,1,1
2361,IT,66D,1,1
2362,IPC,379,1,1
2363,IT,66D,1,1
2364,NDPS,21,1,1
2365,IPC,302,1,1
2366,NDPS,20,1,1
2367,IT,66D,1,1
2368,IPC,307,1,1
2369,IPC,307,1,1
2370,IPC,379,1,1
2371,IPC,302,1,1
2372,IPC,420,1,1
2373,NDPS,20,1,1
2374,IT,66D,1,1
2375,IPC,379,1,1
2376,IT,66D,1,1
2377,NDPS,21,1,1
2378,NDPS,21,1,1
2379,IT,66C,1,1
2380,IPC,307,1,1
2381,IT,66D,1,1
2382,IPC,379,1,1
2383,IT,66D,1,1
2384,IT,66D,1,1
2385,NDPS,21,1,1
2386,IPC,302,1,1
2387,IPC,420,1,1
2388,NDPS,21,1,1
2389,IPC,420,1,1
2390,IPC,379,1,1
2391,IPC,420,1,1
2392,NDPS,20,1,1
2393,IPC,420,1,1
2395,IT,66D,1,1
2396,NDPS,20,1,1
2397,IPC,420,1,1
2398,IPC,379,1,1
2399,IPC,307,1,1
2400,IPC,420,1,1
2401,IPC,304A,1,1
2403,IT,66D,1,1
2404,IPC,420,1,1
2405,IPC,420,1,1
2406,IPC,304A,1,1
2407,IPC,302,1,1
2408,NDPS,21,1,1
2409,IPC,420,1,1
2410,IPC,307,1,1
2411,IPC,420,1,1
2412,NDPS,21,1,1
2413,NDPS,20,1,1
2415,IPC,420,1,1
2416,IT,66C,1,1
2417,IPC,379,1,1
2418,IPC,379,1,1
2419,NDPS,20,1,1
2420,NDPS,21,1,1
2421,IT,66D,1,1
2422,NDPS,21,1,1
2423,IPC,420,1,1
2424,IPC,304A,1,1
2425,IT,66C,1,1
2426,IPC,304A,1,1
2427,NDPS,20,1,1
2428,IPC,304A,1,1
2429,IPC,279,1,1
2430,IPC,420,1,1
2431,IT,66D,1,1
2432,IT,66D,1,1
2433,IPC,307,1,1
2434,IPC,420,1,1
2435,IPC,379,1,1
2436,IT,66D,1,1
2437,IT,66D,1,1
2438,IT,66D,1,1
2439,IT,66D,1,1
2440,IPC,307,1,1
2441,IPC,304A,1,1
2442,IPC,420,1,1
2443,IPC,379,1,1
2444,IPC,304A,1,1
2445,IT,66D,1,1
2446,IT,66C,1,1
2447,IPC,420,1,1
2448,IPC,420,1,1
2449,IPC,420,1,1
2450,NDPS,20,1,1
2451,IPC,304A,1,1
2453,IPC,302,1,1
2455,IT,66C,1,1
2456,NDPS,20,1,1
2457,NDPS,21,1,1
2458,IT,66D,1,1
2459,IT,66D,1,1
2460,IPC,304A,1,1
2461,IT,66D,1,1
2462,NDPS,20,1,1
2463,IPC,420,1,1
2464,IPC,304A,1,1
2465,IPC,379,1,1
2466,IPC,307,1,1
2467,IPC,420,1,1
2468,NDPS,21,1,1
2469,IPC,420,1,1
2470,NDPS,20,1,1
2471,IPC,420,1,1
2472,IPC,379,1,1
2473,IPC,379,1,1
2474,NDPS,21,1,1
2475,IT,66C,1,1
2477,IPC,379,1,1
