ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
467,892,1,2020-12-07,1,29,150,464,76,2261,1,0
468,892,1,2020-12-23,1,23,150,464,76,2262,1,0
469,892,1,2021-01-03,1,28,150,464,76,2263,1,0
470,897,1,2022-01-13,1,6,6,482,1,2277,1,0
471,898,1,2026-01-05,1,30,66,407,33,2278,1,0
472,906,1,2025-05-17,1,15,192,150,95,2293,1,0
473,917,1,2022-05-10,1,7,215,278,104,2316,1,0
474,917,1,2022-05-22,1,24,215,278,104,2317,1,0
475,917,1,2022-05-17,1,20,215,278,104,2318,1,0
476,919,1,2024-09-23,1,11,133,286,67,2323,1,0
477,919,1,2024-09-16,1,14,133,286,67,2325,1,0
478,919,1,2024-09-20,1,8,133,286,67,2326,1,0
479,926,1,2022-12-23,1,7,192,321,95,2341,1,0
480,926,1,2022-12-23,1,20,192,321,95,2342,1,0
481,926,1,2022-12-22,1,22,192,321,95,2343,1,0
482,928,1,2022-05-24,1,30,185,50,91,2348,1,0
483,928,1,2022-04-28,1,24,185,50,91,2349,1,0
484,928,1,2022-05-25,1,10,185,50,91,2350,1,0
485,931,1,2022-01-26,1,7,196,269,95,2354,1,0
486,931,1,2022-02-10,1,6,196,269,95,2355,1,0
487,931,1,2022-02-13,1,26,196,269,95,2356,1,0
488,931,1,2022-02-08,1,17,196,269,95,2357,1,0
489,932,1,2022-03-03,1,2,195,273,94,2358,1,0
490,932,1,2022-02-27,1,30,195,273,94,2360,1,0
491,939,1,2025-04-23,1,30,133,286,66,2375,1,0
492,939,1,2025-05-03,1,22,133,286,66,2376,1,0
493,939,1,2025-05-16,1,24,133,286,66,2377,1,0
494,942,1,2024-10-01,1,25,32,185,21,2384,1,0
495,942,1,2024-10-03,1,6,32,185,21,2385,1,0
496,942,1,2024-09-07,1,19,32,185,21,2387,1,0
497,944,1,2026-12-05,1,18,259,332,129,2393,1,0
498,944,1,2026-12-11,1,15,259,332,129,2394,1,0
499,944,1,2026-12-10,1,4,259,332,129,2395,1,0
500,945,1,2020-07-30,1,31,212,367,104,2396,1,0
501,947,1,2024-09-15,1,10,140,75,69,2401,1,0
502,947,1,2024-09-07,1,18,140,75,69,2402,1,0
503,950,1,2024-08-29,1,6,261,225,129,2407,1,0
504,954,1,2024-07-29,1,16,246,320,124,2415,1,0
505,954,1,2024-07-15,1,13,246,320,124,2416,1,0
506,954,1,2024-07-08,1,16,246,320,124,2418,1,0
507,956,1,2022-04-26,1,16,150,188,74,2420,1,0
508,956,1,2022-05-08,1,5,150,188,74,2421,1,0
509,958,1,2024-12-28,1,25,68,296,31,2424,1,0
510,958,1,2024-12-15,1,18,68,296,31,2425,1,0
511,958,1,2024-12-29,1,30,68,296,31,2426,1,0
512,962,1,2023-05-24,1,15,73,203,38,2434,1,0
513,963,1,2022-11-09,1,18,148,443,73,2435,1,0
514,971,1,2021-06-28,1,30,61,370,26,2451,1,0
515,971,1,2021-07-02,1,3,61,370,26,2452,1,0
516,971,1,2021-07-22,1,28,61,370,26,2453,1,0
517,971,1,2021-07-08,1,26,61,370,26,2454,1,0
518,977,1,2025-09-23,1,15,205,27,99,2469,1,0
519,977,1,2025-09-27,1,31,205,27,99,2470,1,0
520,981,1,2022-10-28,1,11,128,132,68,2478,1,0
521,981,1,2022-10-31,1,3,128,132,68,2479,1,0
522,983,1,2023-02-11,1,14,177,276,86,2481,1,0
523,988,1,2023-03-03,1,4,25,200,12,2495,1,0
524,988,1,2023-03-21,1,17,25,200,12,2496,1,0
525,988,1,2023-03-06,1,26,25,200,12,2497,1,0
526,991,1,2020-07-08,1,22,176,381,85,2503,1,0
527,991,1,2020-06-15,1,10,176,381,85,2504,1,0
528,991,1,2020-07-07,1,15,176,381,85,2506,1,0
529,999,1,2021-03-21,1,22,249,131,127,2522,1,0
530,999,1,2021-03-12,1,26,249,131,127,2523,1,0
531,1000,1,2022-07-30,1,17,41,78,16,2524,1,0
532,1000,1,2022-07-27,1,13,41,78,16,2526,1,0
533,1004,1,2026-10-16,1,10,132,385,66,2533,1,0
534,1004,1,2026-11-03,1,7,132,385,66,2534,1,0
535,1004,1,2026-11-05,1,29,132,385,66,2535,1,0
536,1004,1,2026-11-05,1,25,132,385,66,2536,1,0
537,1009,1,2021-11-18,1,11,186,363,95,2545,1,0
538,1009,1,2021-11-14,1,25,186,363,95,2546,1,0
539,1011,1,2022-01-10,1,10,76,490,37,2550,1,0
540,1015,1,2022-01-19,1,21,32,430,18,2558,1,0
541,1033,1,2021-10-07,1,21,92,343,42,2606,1,0
542,1033,1,2021-09-19,1,5,92,343,42,2607,1,0
543,1033,1,2021-09-23,1,13,92,343,42,2608,1,0
544,1035,1,2026-10-02,1,27,236,484,117,2612,1,0
545,1038,1,2025-05-19,1,20,241,139,120,2616,1,0
546,1038,1,2025-05-24,1,14,241,139,120,2617,1,0
547,1038,1,2025-06-04,1,20,241,139,120,2618,1,0
548,1042,1,2023-09-16,1,8,222,23,106,2627,1,0
549,1045,1,2021-10-13,1,24,100,399,47,2634,1,0
550,1045,1,2021-10-16,1,23,100,399,47,2635,1,0
551,1047,1,2021-07-02,1,15,245,243,124,2641,1,0
552,1047,1,2021-06-26,1,6,245,243,124,2643,1,0
553,1047,1,2021-06-30,1,23,245,243,124,2644,1,0
554,1048,1,2020-02-18,1,3,60,165,23,2645,1,0
555,1048,1,2020-02-26,1,2,60,165,23,2646,1,0
556,1048,1,2020-03-04,1,11,60,165,23,2647,1,0
557,1054,1,2023-08-18,1,28,119,455,56,2662,1,0
558,1059,1,2022-12-16,1,16,232,349,117,2676,1,0
559,1062,1,2021-08-06,1,24,260,11,129,2682,1,0
560,1062,1,2021-08-05,1,6,260,11,129,2683,1,0
561,1062,1,2021-08-17,1,20,260,11,129,2684,1,0
562,1062,1,2021-08-08,1,9,260,11,129,2685,1,0
563,1064,1,2026-09-03,1,12,19,442,8,2689,1,0
564,1065,1,2020-11-14,1,25,122,482,61,2691,1,0
565,1071,1,2021-09-06,1,14,227,305,115,2704,1,0
566,1071,1,2021-09-16,1,20,227,305,115,2705,1,0
567,1076,1,2021-07-02,1,12,24,452,11,2714,1,0
568,1083,1,2024-10-11,1,17,143,166,70,2731,1,0
569,1083,1,2024-10-07,1,24,143,166,70,2732,1,0
570,1088,1,2021-11-26,1,22,193,236,94,2741,1,0
571,1090,1,2022-12-29,1,12,124,288,60,2743,1,0
572,1090,1,2023-01-01,1,18,124,288,60,2744,1,0
573,1090,1,2022-12-09,1,20,124,288,60,2745,1,0
574,1102,1,2020-06-18,1,29,131,472,68,2773,1,0
575,1102,1,2020-06-22,1,4,131,472,68,2774,1,0
576,1102,1,2020-06-03,1,8,131,472,68,2775,1,0
577,1104,1,2025-06-03,1,18,111,410,53,2777,1,0
578,1104,1,2025-05-19,1,9,111,410,53,2778,1,0
579,1104,1,2025-06-02,1,29,111,410,53,2779,1,0
580,1104,1,2025-05-30,1,26,111,410,53,2780,1,0
581,1110,1,2024-01-11,1,7,14,495,6,2795,1,0
582,1110,1,2024-01-28,1,30,14,495,6,2796,1,0
583,1112,1,2026-03-02,1,27,247,78,126,2799,1,0
584,1112,1,2026-02-24,1,1,247,78,126,2800,1,0
585,1114,1,2025-02-03,1,19,21,446,12,2804,1,0
586,1114,1,2025-02-10,1,9,21,446,12,2805,1,0
587,1114,1,2025-02-25,1,16,21,446,12,2806,1,0
588,1114,1,2025-02-03,1,26,21,446,12,2807,1,0
589,1115,1,2023-06-14,1,27,106,5,52,2809,1,0
590,1115,1,2023-06-14,1,27,106,5,52,2810,1,0
591,1119,1,2027-01-11,1,4,220,235,108,2818,1,0
592,1119,1,2026-12-23,1,18,220,235,108,2819,1,0
593,1119,1,2026-12-24,1,15,220,235,108,2820,1,0
594,1119,1,2027-01-13,1,2,220,235,108,2821,1,0
595,1123,1,2020-07-07,1,7,261,445,128,2832,1,0
596,1123,1,2020-07-11,1,27,261,445,128,2833,1,0
597,1123,1,2020-07-12,1,11,261,445,128,2834,1,0
598,1139,1,2023-10-05,1,15,223,2,115,2875,1,0
599,1139,1,2023-10-24,1,15,223,2,115,2876,1,0
600,1140,1,2024-02-17,1,11,202,428,98,2877,1,0
601,1140,1,2024-02-08,1,18,202,428,98,2878,1,0
602,1140,1,2024-02-11,1,25,202,428,98,2879,1,0
603,1145,1,2020-08-15,1,7,220,235,108,2888,1,0
604,1145,1,2020-08-22,1,11,220,235,108,2889,1,0
605,1145,1,2020-08-14,1,22,220,235,108,2890,1,0
606,1145,1,2020-09-10,1,2,220,235,108,2891,1,0
607,1147,1,2026-12-15,1,1,201,39,97,2893,1,0
608,1147,1,2026-12-15,1,28,201,39,97,2894,1,0
609,1149,1,2024-08-08,1,13,201,82,96,2899,1,0
610,1152,1,2025-09-29,1,28,216,237,108,2906,1,0
611,1161,1,2023-09-20,1,10,213,426,103,2918,1,0
612,1161,1,2023-09-15,1,19,213,426,103,2919,1,0
613,1161,1,2023-09-15,1,12,213,426,103,2920,1,0
614,1166,1,2024-08-28,1,1,211,213,103,2934,1,0
615,1167,1,2021-09-14,1,19,215,303,104,2937,1,0
616,1167,1,2021-09-13,1,21,215,303,104,2939,1,0
617,1174,1,2024-04-08,1,16,233,328,118,2959,1,0
618,1174,1,2024-04-20,1,17,233,328,118,2960,1,0
619,1174,1,2024-04-03,1,7,233,328,118,2961,1,0
620,1176,1,2021-09-14,1,16,190,271,94,2966,1,0
621,1180,1,2023-05-18,1,29,261,439,128,2971,1,0
622,1180,1,2023-06-11,1,31,261,439,128,2972,1,0
623,1180,1,2023-05-17,1,3,261,439,128,2974,1,0
624,1191,1,2022-09-08,1,4,204,277,98,3001,1,0
625,1191,1,2022-09-15,1,28,204,277,98,3003,1,0
626,1191,1,2022-09-18,1,13,204,277,98,3004,1,0
627,1194,1,2020-05-23,1,28,217,247,108,3011,1,0
628,1198,1,2023-11-11,1,18,170,473,82,3024,1,0
629,1198,1,2023-11-22,1,5,170,473,82,3025,1,0
630,1203,1,2020-07-13,1,24,111,410,53,3035,1,0
631,1211,1,2024-05-29,1,15,261,445,128,3050,1,0
632,1211,1,2024-05-14,1,13,261,445,128,3051,1,0
633,1211,1,2024-05-24,1,6,261,445,128,3052,1,0
634,1222,1,2026-05-15,1,29,168,342,80,3079,1,0
635,1226,1,2024-08-06,1,23,143,171,72,3085,1,0
636,1240,1,2022-09-22,1,3,158,261,78,3116,1,0
637,1242,1,2026-03-01,1,8,59,159,22,3120,1,0
638,1242,1,2026-03-25,1,30,59,159,22,3121,1,0
639,1242,1,2026-03-26,1,11,59,159,22,3122,1,0
640,1244,1,2026-02-02,1,19,151,245,74,3128,1,0
641,1244,1,2026-01-28,1,24,151,245,74,3129,1,0
642,1250,1,2021-10-20,1,30,113,79,56,3141,1,0
643,1255,1,2026-02-05,1,24,8,325,5,3152,1,0
644,1257,1,2023-02-15,1,13,242,59,121,3156,1,0
645,1257,1,2023-03-04,1,21,242,59,121,3157,1,0
646,1257,1,2023-03-07,1,19,242,59,121,3159,1,0
647,1261,1,2025-04-20,1,17,226,479,114,3169,1,0
648,1261,1,2025-04-27,1,27,226,479,114,3170,1,0
649,1261,1,2025-04-28,1,29,226,479,114,3171,1,0
650,1261,1,2025-05-02,1,5,226,479,114,3172,1,0
651,1267,1,2022-02-08,1,6,38,263,17,3187,1,0
652,1267,1,2022-02-20,1,9,38,263,17,3188,1,0
653,1270,1,2024-05-16,1,8,3,408,2,3193,1,0
654,1273,1,2026-04-04,1,24,239,201,117,3198,1,0
655,1273,1,2026-04-22,1,10,239,201,117,3199,1,0
656,1273,1,2026-04-11,1,19,239,201,117,3200,1,0
657,1273,1,2026-03-28,1,10,239,201,117,3201,1,0
658,1274,1,2020-08-27,1,25,152,40,74,3202,1,0
659,1274,1,2020-09-08,1,9,152,40,74,3203,1,0
660,1275,1,2021-05-28,1,2,121,25,61,3205,1,0
661,1275,1,2021-06-14,1,9,121,25,61,3206,1,0
662,1275,1,2021-06-06,1,1,121,25,61,3207,1,0
663,1276,1,2021-05-27,1,17,78,310,39,3209,1,0
664,1276,1,2021-06-05,1,18,78,310,39,3210,1,0
665,1276,1,2021-05-23,1,31,78,310,39,3211,1,0
666,1276,1,2021-06-20,1,16,78,310,39,3212,1,0
667,1278,1,2026-11-21,1,17,263,431,130,3216,1,0
668,1278,1,2026-11-26,1,28,263,431,130,3217,1,0
669,1281,1,2024-09-14,1,30,40,161,16,3226,1,0
670,1281,1,2024-09-15,1,1,40,161,16,3227,1,0
671,1281,1,2024-09-07,1,18,40,161,16,3228,1,0
672,1283,1,2026-08-11,1,23,197,188,99,3232,1,0
673,1292,1,2026-05-02,1,13,232,395,118,3256,1,0
674,1292,1,2026-05-17,1,31,232,395,118,3257,1,0
675,1295,1,2025-08-15,1,31,100,298,47,3260,1,0
676,1295,1,2025-08-13,1,5,100,298,47,3262,1,0
677,1301,1,2020-11-15,1,16,213,426,102,3272,1,0
678,1301,1,2020-10-27,1,3,213,426,102,3273,1,0
679,1301,1,2020-11-21,1,26,213,426,102,3274,1,0
680,1304,1,2020-08-29,1,22,80,127,39,3280,1,0
681,1321,1,2020-09-08,1,14,208,270,103,3318,1,0
682,1322,1,2020-12-27,1,30,19,194,9,3320,1,0
683,1322,1,2020-12-21,1,8,19,194,9,3321,1,0
684,1322,1,2020-12-16,1,18,19,194,9,3322,1,0
685,1325,1,2026-11-04,1,31,245,276,121,3330,1,0
686,1325,1,2026-11-05,1,13,245,276,121,3331,1,0
687,1325,1,2026-11-10,1,7,245,276,121,3332,1,0
688,1333,1,2023-10-13,1,20,174,372,87,3344,1,0
689,1337,1,2023-11-15,1,17,153,284,79,3354,1,0
690,1340,1,2023-04-11,1,2,103,463,47,3361,1,0
691,1340,1,2023-04-04,1,13,103,463,47,3362,1,0
692,1340,1,2023-03-30,1,6,103,463,47,3363,1,0
693,1344,1,2025-01-30,1,26,64,240,23,3375,1,0
694,1344,1,2025-01-10,1,19,64,240,23,3376,1,0
695,1349,1,2023-08-15,1,7,232,349,117,3385,1,0
696,1349,1,2023-08-03,1,11,232,349,117,3386,1,0
697,1354,1,2021-09-12,1,2,76,35,36,3394,1,0
698,1354,1,2021-09-14,1,28,76,35,36,3395,1,0
699,1355,1,2020-10-31,1,21,48,222,17,3396,1,0
700,1360,1,2025-02-07,1,19,202,163,99,3409,1,0
701,1363,1,2026-03-16,1,23,263,405,129,3416,1,0
702,1363,1,2026-03-07,1,13,263,405,129,3417,1,0
703,1363,1,2026-03-06,1,17,263,405,129,3418,1,0
704,1372,1,2021-11-11,1,6,244,429,122,3440,1,0
705,1372,1,2021-11-09,1,19,244,429,122,3441,1,0
706,1372,1,2021-11-14,1,27,244,429,122,3442,1,0
707,1372,1,2021-11-04,1,19,244,429,122,3443,1,0
708,1373,1,2022-04-16,1,24,184,411,92,3444,1,0
709,1373,1,2022-03-26,1,3,184,411,92,3445,1,0
710,1373,1,2022-03-31,1,18,184,411,92,3446,1,0
711,1377,1,2023-11-28,1,15,47,345,21,3454,1,0
712,1381,1,2024-03-04,1,9,116,113,56,3466,1,0
713,1381,1,2024-02-12,1,20,116,113,56,3467,1,0
714,1382,1,2026-08-13,1,17,10,197,4,3469,1,0
715,1382,1,2026-07-26,1,6,10,197,4,3470,1,0
716,1383,1,2024-01-14,1,19,134,253,72,3471,1,0
717,1383,1,2024-01-22,1,1,134,253,72,3472,1,0
718,1383,1,2024-02-08,1,1,134,253,72,3473,1,0
719,1383,1,2024-01-31,1,27,134,253,72,3474,1,0
720,1385,1,2023-02-14,1,7,110,401,54,3476,1,0
721,1385,1,2023-03-14,1,7,110,401,54,3478,1,0
722,1391,1,2023-02-10,1,28,29,29,21,3488,1,0
723,1396,1,2021-10-15,1,13,63,246,27,3498,1,0
724,1400,1,2020-10-11,1,11,260,11,130,3509,1,0
725,1400,1,2020-10-01,1,16,260,11,130,3510,1,0
726,1417,1,2023-07-07,1,31,23,416,14,3548,1,0
727,1424,1,2024-10-25,1,14,94,51,43,3563,1,0
728,1424,1,2024-11-18,1,19,94,51,43,3564,1,0
729,1430,1,2020-07-16,1,27,41,277,18,3575,1,0
730,1430,1,2020-07-16,1,13,41,277,18,3576,1,0
731,1436,1,2024-02-24,1,12,172,235,83,3589,1,0
732,1437,1,2020-08-15,1,12,8,340,4,3590,1,0
733,1437,1,2020-08-15,1,15,8,340,4,3591,1,0
734,1442,1,2023-02-18,1,24,106,455,49,3604,1,0
735,1449,1,2024-01-06,1,27,7,488,4,3618,1,0
736,1449,1,2023-12-30,1,28,7,488,4,3619,1,0
737,1451,1,2022-08-20,1,21,245,261,121,3621,1,0
738,1451,1,2022-07-29,1,12,245,261,121,3622,1,0
739,1451,1,2022-08-05,1,3,245,261,121,3623,1,0
740,1451,1,2022-08-08,1,21,245,261,121,3624,1,0
741,1456,1,2026-09-30,1,6,195,273,94,3631,1,0
742,1456,1,2026-09-30,1,30,195,273,94,3632,1,0
743,1458,1,2021-06-27,1,13,190,271,94,3635,1,0
744,1459,1,2026-03-24,1,6,195,273,95,3637,1,0
745,1464,1,2024-08-17,1,11,114,399,55,3648,1,0
746,1464,1,2024-08-03,1,22,114,399,55,3649,1,0
747,1464,1,2024-08-21,1,20,114,399,55,3650,1,0
748,1471,1,2026-06-04,1,9,211,361,104,3664,1,0
749,1471,1,2026-06-09,1,26,211,361,104,3665,1,0
750,1471,1,2026-06-10,1,9,211,361,104,3666,1,0
751,1474,1,2021-08-17,1,27,190,272,94,3670,1,0
752,1487,1,2022-04-18,1,7,37,216,18,3709,1,0
753,1492,1,2023-02-12,1,22,61,15,24,3718,1,0
754,1492,1,2023-03-09,1,8,61,15,24,3719,1,0
755,1492,1,2023-03-03,1,24,61,15,24,3720,1,0
756,1493,1,2022-01-20,1,20,191,112,94,3721,1,0
757,1495,1,2020-04-07,1,9,47,345,20,3724,1,0
758,1495,1,2020-04-13,1,31,47,345,20,3725,1,0
759,1495,1,2020-04-11,1,3,47,345,20,3726,1,0
760,1495,1,2020-04-02,1,18,47,345,20,3727,1,0
761,1496,1,2024-07-27,1,22,74,307,35,3728,1,0
762,1496,1,2024-08-17,1,11,74,307,35,3729,1,0
763,1498,1,2020-08-20,1,28,155,102,79,3732,1,0
764,1499,1,2027-01-02,1,1,252,267,126,3733,1,0
765,1502,1,2026-07-03,1,24,80,287,40,3739,1,0
766,1502,1,2026-07-15,1,29,80,287,40,3740,1,0
767,1502,1,2026-07-07,1,4,80,287,40,3741,1,0
768,1502,1,2026-07-24,1,12,80,287,40,3742,1,0
769,1507,1,2024-03-22,1,15,14,495,9,3753,1,0
770,1507,1,2024-03-17,1,28,14,495,9,3754,1,0
771,1507,1,2024-04-09,1,26,14,495,9,3755,1,0
772,1510,1,2023-06-29,1,21,40,161,20,3761,1,0
773,1511,1,2020-01-28,1,20,33,46,18,3762,1,0
774,1511,1,2020-01-28,1,2,33,46,18,3763,1,0
775,1517,1,2025-11-24,1,18,30,296,20,3776,1,0
776,1517,1,2025-12-04,1,2,30,296,20,3777,1,0
777,1517,1,2025-11-26,1,19,30,296,20,3778,1,0
778,1521,1,2021-02-16,1,6,222,23,105,3786,1,0
779,1521,1,2021-02-18,1,12,222,23,105,3787,1,0
780,1523,1,2023-02-21,1,14,17,305,10,3790,1,0
781,1523,1,2023-02-27,1,10,17,305,10,3792,1,0
782,1523,1,2023-03-02,1,5,17,305,10,3793,1,0
783,1537,1,2023-07-15,1,14,22,350,14,3822,1,0
784,1537,1,2023-07-23,1,30,22,350,14,3823,1,0
785,1537,1,2023-07-02,1,12,22,350,14,3824,1,0
786,1545,1,2026-08-17,1,19,202,163,98,3844,1,0
787,1545,1,2026-08-26,1,18,202,163,98,3846,1,0
788,1545,1,2026-08-10,1,20,202,163,98,3847,1,0
789,1546,1,2021-10-23,1,8,154,124,78,3848,1,0
790,1546,1,2021-10-08,1,9,154,124,78,3849,1,0
791,1546,1,2021-10-31,1,10,154,124,78,3850,1,0
792,1550,1,2025-08-21,1,22,219,312,107,3860,1,0
793,1550,1,2025-08-02,1,17,219,312,107,3861,1,0
794,1554,1,2023-08-20,1,27,240,199,119,3869,1,0
795,1554,1,2023-08-31,1,26,240,199,119,3870,1,0
796,1555,1,2025-12-27,1,11,15,69,6,3872,1,0
797,1556,1,2024-01-04,1,21,98,182,43,3875,1,0
798,1556,1,2023-12-15,1,20,98,182,43,3876,1,0
799,1560,1,2021-11-04,1,30,46,485,21,3887,1,0
800,1560,1,2021-10-27,1,26,46,485,21,3888,1,0
801,1560,1,2021-10-22,1,4,46,485,21,3889,1,0
802,1565,1,2022-09-30,1,21,83,315,40,3903,1,0
803,1565,1,2022-09-22,1,7,83,315,40,3904,1,0
804,1567,1,2023-09-01,1,26,254,322,130,3910,1,0
805,1569,1,2026-06-10,1,5,131,472,67,3913,1,0
806,1569,1,2026-06-14,1,12,131,472,67,3914,1,0
807,1569,1,2026-06-01,1,15,131,472,67,3915,1,0
808,1570,1,2023-11-08,1,23,202,428,100,3916,1,0
809,1570,1,2023-11-23,1,14,202,428,100,3917,1,0
810,1571,1,2025-02-16,1,1,251,396,125,3918,1,0
811,1572,1,2021-11-06,1,4,66,407,28,3920,1,0
812,1572,1,2021-11-08,1,4,66,407,28,3921,1,0
813,1577,1,2025-10-27,1,25,239,302,117,3934,1,0
814,1577,1,2025-10-23,1,24,239,302,117,3936,1,0
815,1581,1,2023-10-02,1,6,176,481,88,3943,1,0
816,1586,1,2023-10-01,1,11,116,1,56,3953,1,0
817,1586,1,2023-09-18,1,13,116,1,56,3954,1,0
818,1586,1,2023-10-05,1,13,116,1,56,3955,1,0
819,1586,1,2023-09-26,1,28,116,1,56,3956,1,0
820,1589,1,2023-09-24,1,18,90,427,41,3959,1,0
821,1589,1,2023-09-29,1,26,90,427,41,3960,1,0
822,1595,1,2026-11-11,1,9,178,374,85,3975,1,0
823,1595,1,2026-11-21,1,20,178,374,85,3976,1,0
824,1595,1,2026-11-21,1,7,178,374,85,3977,1,0
825,1596,1,2020-12-23,1,13,78,109,40,3979,1,0
826,1596,1,2021-01-01,1,19,78,109,40,3980,1,0
827,1599,1,2023-07-10,1,18,246,320,120,3987,1,0
828,1599,1,2023-07-13,1,21,246,320,120,3988,1,0
829,1599,1,2023-08-03,1,25,246,320,120,3989,1,0
830,1603,1,2023-10-09,1,23,143,494,69,3999,1,0
831,1603,1,2023-09-26,1,23,143,494,69,4000,1,0
832,1603,1,2023-09-19,1,29,143,494,69,4001,1,0
833,1615,1,2023-12-26,1,22,133,286,63,4038,1,0
834,1615,1,2023-12-16,1,27,133,286,63,4040,1,0
835,1616,1,2025-07-27,1,24,86,298,40,4042,1,0
836,1616,1,2025-07-11,1,8,86,298,40,4043,1,0
837,1624,1,2026-09-17,1,15,145,360,75,4058,1,0
838,1624,1,2026-09-17,1,13,145,360,75,4059,1,0
839,1626,1,2022-04-27,1,20,84,180,40,4063,1,0
840,1626,1,2022-05-06,1,10,84,180,40,4064,1,0
841,1626,1,2022-04-30,1,1,84,180,40,4066,1,0
842,1629,1,2023-01-02,1,14,59,159,26,4073,1,0
843,1629,1,2022-12-21,1,29,59,159,26,4074,1,0
844,1636,1,2021-12-09,1,4,213,426,102,4086,1,0
845,1636,1,2021-12-05,1,16,213,426,102,4087,1,0
846,1636,1,2021-11-26,1,9,213,426,102,4088,1,0
847,1639,1,2026-01-18,1,4,227,319,112,4096,1,0
848,1651,1,2023-12-14,1,31,74,14,35,4119,1,0
849,1651,1,2023-12-17,1,7,74,14,35,4120,1,0
850,1651,1,2023-12-25,1,30,74,14,35,4121,1,0
851,1651,1,2023-12-14,1,26,74,14,35,4122,1,0
852,1656,1,2023-07-01,1,29,68,329,32,4138,1,0
853,1656,1,2023-06-20,1,4,68,329,32,4139,1,0
854,1656,1,2023-06-23,1,14,68,329,32,4140,1,0
855,1663,1,2023-11-26,1,12,86,233,40,4160,1,0
856,1663,1,2023-12-04,1,25,86,233,40,4161,1,0
857,1670,1,2025-09-08,1,25,95,387,44,4175,1,0
858,1670,1,2025-09-16,1,31,95,387,44,4176,1,0
859,1671,1,2026-09-25,1,16,249,131,127,4178,1,0
860,1671,1,2026-10-13,1,10,249,131,127,4179,1,0
861,1671,1,2026-10-12,1,20,249,131,127,4180,1,0
862,1673,1,2023-05-23,1,29,219,312,105,4183,1,0
863,1673,1,2023-05-18,1,15,219,312,105,4184,1,0
864,1673,1,2023-06-07,1,19,219,312,105,4185,1,0
865,1676,1,2021-12-19,1,15,55,68,18,4194,1,0
866,1676,1,2022-01-13,1,6,55,68,18,4195,1,0
867,1677,1,2025-01-21,1,9,178,480,87,4196,1,0
868,1677,1,2025-01-14,1,29,178,480,87,4197,1,0
869,1681,1,2026-01-14,1,26,10,197,5,4203,1,0
870,1681,1,2026-01-06,1,10,10,197,5,4205,1,0
871,1681,1,2025-12-30,1,1,10,197,5,4206,1,0
872,1682,1,2020-12-19,1,11,106,128,51,4207,1,0
873,1687,1,2021-11-11,1,27,93,8,41,4218,1,0
874,1687,1,2021-11-03,1,20,93,8,41,4220,1,0
875,1692,1,2024-06-05,1,30,224,411,114,4233,1,0
876,1692,1,2024-06-24,1,29,224,411,114,4234,1,0
877,1697,1,2027-01-01,1,3,8,478,3,4244,1,0
878,1708,1,2022-04-03,1,10,55,81,17,4267,1,0
879,1708,1,2022-04-08,1,29,55,81,17,4268,1,0
880,1709,1,2020-06-18,1,19,255,76,130,4269,1,0
881,1710,1,2024-12-31,1,25,241,432,123,4270,1,0
882,1710,1,2024-12-26,1,16,241,432,123,4271,1,0
883,1711,1,2022-11-04,1,15,104,325,48,4272,1,0
884,1711,1,2022-11-19,1,15,104,325,48,4273,1,0
885,1712,1,2022-02-25,1,26,63,246,26,4274,1,0
886,1712,1,2022-02-16,1,13,63,246,26,4275,1,0
887,1712,1,2022-03-03,1,6,63,246,26,4276,1,0
888,1712,1,2022-02-10,1,29,63,246,26,4277,1,0
889,1713,1,2022-09-03,1,20,201,39,101,4278,1,0
890,1713,1,2022-09-02,1,7,201,39,101,4279,1,0
891,1713,1,2022-08-13,1,17,201,39,101,4280,1,0
892,1715,1,2025-06-14,1,22,157,377,78,4284,1,0
893,1715,1,2025-06-12,1,22,157,377,78,4285,1,0
894,1718,1,2027-01-18,1,19,101,190,46,4290,1,0
895,1718,1,2027-01-03,1,25,101,190,46,4291,1,0
896,1718,1,2026-12-23,1,10,101,190,46,4292,1,0
897,1718,1,2026-12-26,1,23,101,190,46,4293,1,0
898,1719,1,2020-02-28,1,1,211,361,104,4294,1,0
899,1724,1,2022-12-04,1,27,94,51,44,4305,1,0
900,1724,1,2022-11-22,1,4,94,51,44,4306,1,0
901,1724,1,2022-11-24,1,24,94,51,44,4307,1,0
902,1725,1,2020-02-10,1,26,93,428,41,4309,1,0
903,1726,1,2021-07-20,1,11,166,289,83,4310,1,0
904,1726,1,2021-06-27,1,29,166,289,83,4311,1,0
905,1727,1,2023-01-17,1,22,4,438,1,4312,1,0
906,1730,1,2024-01-14,1,20,190,271,95,4318,1,0
907,1730,1,2024-01-17,1,13,190,271,95,4319,1,0
908,1737,1,2025-08-04,1,23,130,209,63,4334,1,0
909,1737,1,2025-07-10,1,23,130,209,63,4335,1,0
910,1744,1,2026-07-03,1,20,46,485,20,4349,1,0
911,1744,1,2026-06-13,1,5,46,485,20,4351,1,0
912,1744,1,2026-06-07,1,28,46,485,20,4352,1,0
913,1746,1,2023-02-01,1,5,4,322,2,4356,1,0
914,1746,1,2023-02-21,1,11,4,322,2,4357,1,0
915,1747,1,2020-03-26,1,23,178,174,88,4361,1,0
